articleCode,barcode,sizes,CurrentBasePrice,CurrentSalePrice,consignment,consignmentRp,qty,status
AR.BPH-RH031,20ARRH0803,L,324350,499000,0,174650,1,1
AR.BPH-RH031,20ARRH0804,XL,324350,499000,0,174650,1,1
AR.BPH-RH032,20ARRH0805,S,187850,289000,0,101150,0,0
AR.BPH-RH032,20ARRH0806,M,187850,289000,0,101150,0,0
AR.BPH-RH032,20ARRH0807,L,187850,289000,0,101150,0,0
AR.BPH-RH032,20ARRH0808,XL,187850,289000,0,101150,0,0
AR.BPH-RH033,20ARRH0809,S,220350,339000,0,118650,0,0
AR.BPH-RH033,20ARRH0810,M,220350,339000,0,118650,0,0
AR.BPH-RH033,20ARRH0811,L,220350,339000,0,118650,0,0
AR.BPH-RH033,20ARRH0812,XL,220350,339000,0,118650,0,0
AR.BPH-RH034,20ARRH0813,S,220350,339000,0,118650,0,0
AR.BPH-RH034,20ARRH0814,M,220350,339000,0,118650,0,0
AR.BPH-RH034,20ARRH0815,L,220350,339000,0,118650,0,0
AR.BPH-RH034,20ARRH0816,XL,220350,339000,0,118650,0,0
AR.BPH-RH035,20ARRH0817,S,220350,339000,0,118650,0,1
AR.BPH-RH035,20ARRH0818,M,220350,339000,0,118650,2,1
AR.BPH-RH035,20ARRH0819,L,220350,339000,0,118650,1,1
AR.BPH-RH035,20ARRH0820,XL,220350,339000,0,118650,2,1
AR.BPH-RK001,20ARRK0038,S,324350,499000,0,174650,0,0
AR.BPH-RK001,20ARRK0039,M,324350,499000,0,174650,0,0
AR.BPH-RK001,20ARRK0040,L,324350,499000,0,174650,0,0
AR.BPH-RK001,20ARRK0041,XL,324350,499000,0,174650,0,0
AR.BPH-RK002,20ARRK0042,S,103350,159000,0,55650,0,1
AR.BPH-RK002,20ARRK0043,M,103350,159000,0,55650,2,1
AR.BPH-RK002,20ARRK0044,L,103350,159000,0,55650,2,1
AR.BPH-RK002,20ARRK0045,XL,103350,159000,0,55650,1,1
AR.BPH-RK003,20ARRK0046,S,103350,159000,0,55650,0,0
AR.BPH-RK003,20ARRK0047,M,103350,159000,0,55650,0,0
AR.BPH-RK003,20ARRK0048,L,103350,159000,0,55650,0,0
AR.BPH-RK003,20ARRK0049,XL,103350,159000,0,55650,0,0
AR.BPH-RK004,20ARRK0050,S,103350,159000,0,55650,1,1
AR.BPH-RK004,20ARRK0051,M,103350,159000,0,55650,2,1
AR.BPH-RK004,20ARRK0052,L,103350,159000,0,55650,2,1
AR.BPH-RK004,20ARRK0053,XL,103350,159000,0,55650,1,1
AR.BPH-RK005,20ARRK0054,S,103350,159000,0,55650,0,0
AR.BPH-RK005,20ARRK0055,M,103350,159000,0,55650,0,0
AR.BPH-RK005,20ARRK0056,L,103350,159000,0,55650,0,0
AR.BPH-RK005,20ARRK0057,XL,103350,159000,0,55650,0,0
AR.BPH-RK006,20ARRK0058,S,103350,159000,0,55650,0,0
AR.BPH-RK006,20ARRK0059,M,103350,159000,0,55650,0,0
AR.BPH-RK006,20ARRK0060,L,103350,159000,0,55650,0,0
AR.BPH-RK006,20ARRK0061,XL,103350,159000,0,55650,0,0
AR.BPH-RK007,20ARRK0062,ALL,103350,159000,0,55650,0,0
AR.BPH-RK008,20ARRK0063,ALL,103350,159000,0,55650,3,1
AR.BPH-RK009,20ARRK0064,ALL,103350,159000,0,55650,0,0
AR.BPH-RL001,20ARRL0069,ALL,96850,149000,0,52150,0,0
AR.BPH-RL002,20ARRL0070,S,103350,159000,0,55650,0,0
AR.BPH-RL002,20ARRL0071,L,103350,159000,0,55650,0,0
AR.BPH-RL002,20ARRL0072,XL,103350,159000,0,55650,0,0
AR.BPH-RL003,20ARRL0188,S,291850,449000,0,157150,0,0
AR.BPH-RL003,20ARRL0189,M,291850,449000,0,157150,0,0
AR.BPH-RL003,20ARRL0190,L,291850,449000,0,157150,0,0
AR.BPH-RL003,20ARRL0191,XL,291850,449000,0,157150,0,0
AR.BPH-SA001,20ARSA0242,S,208000,320000,0,112000,1,1
AR.BPH-SA001,20ARSA0243,M,208000,320000,0,112000,2,1
AR.BPH-SA001,20ARSA0244,L,208000,320000,0,112000,2,1
AR.BPH-SA002,20ARSA0245,S,195000,300000,0,105000,0,0
AR.BPH-SA002,20ARSA0246,M,195000,300000,0,105000,0,0
AR.BPH-SA002,20ARSA0247,XL,195000,300000,0,105000,0,0
AR.BPH-SA003,20ARSA0248,ALL,159000,159000,0,0,0,0
AR.BPH-SA004,20ARSA0249,ALL,103350,159000,0,55650,0,0
AR.BPH-SA005,20ARSA0250,ALL,103350,159000,0,55650,0,0
AR.BPH-SA006,20ARSA0251,ALL,96850,149000,0,52150,1,1
AR.BPH-SA007,20ARSA0252,ALL,96850,149000,0,52150,0,0
AR.BPH-SD001,20ARSD0358,M,103350,159000,0,55650,0,0
AR.BPH-SD001,20ARSD0359,L,103350,159000,0,55650,0,0
AR.BPH-SD001,20ARSD0360,XL,103350,159000,0,55650,0,0
AR.BPH-SD002,20ARSD0361,S,182000,280000,0,98000,0,0
AR.BPH-SD002,20ARSD0362,M,182000,280000,0,98000,0,0
AR.BPH-SD002,20ARSD0363,L,182000,280000,0,98000,0,0
AR.BPH-SD002,20ARSD0364,XL,182000,280000,0,98000,0,0
AR.BPH-SD003,20ARSD0365,S,182000,280000,0,98000,1,1
AR.BPH-SD003,20ARSD0366,M,182000,280000,0,98000,2,1
AR.BPH-SD003,20ARSD0367,L,182000,280000,0,98000,1,1
AR.BPH-SD004,20ARSD0368,S,182000,280000,0,98000,0,0
AR.BPH-SD004,20ARSD0369,M,182000,280000,0,98000,0,0
AR.BPH-SD004,20ARSD0370,L,182000,280000,0,98000,0,0
AR.BPH-SD004,20ARSD0371,XL,182000,280000,0,98000,0,0
AR.BPH-SD005,20ARSD0372,M,182000,280000,0,98000,1,1
AR.BPH-SD005,20ARSD0373,L,182000,280000,0,98000,2,1
AR.BPH-SD005,20ARSD0374,XL,182000,280000,0,98000,2,1
AR.BPH-SD006,20ARSD0375,S,259350,399000,0,139650,2,1
AR.BPH-SD006,20ARSD0376,M,259350,399000,0,139650,2,1
AR.BPH-SD006,20ARSD0377,L,259350,399000,0,139650,0,1
AR.BPH-SD006,20ARSD0378,XL,259350,399000,0,139650,0,1
AR.BPH-SG001,20ARSG0286,S,15900,159000,0,143100,2,1
AR.BPH-SG001,20ARSG0287,M,15900,159000,0,143100,2,1
AR.BPH-SG001,20ARSG0288,L,15900,159000,0,143100,2,1
AR.BPH-SG001,20ARSG0289,XL,15900,159000,0,143100,1,1
AR.BPH-SJ001,20ARSJ0459,S,259350,399000,0,139650,1,1
AR.BPH-SJ001,20ARSJ0460,M,259350,399000,0,139650,1,1
AR.BPH-SJ001,20ARSJ0461,L,259350,399000,0,139650,1,1
AR.BPH-SJ001,20ARSJ0462,XL,259350,399000,0,139650,1,1
AR.BPH-SJ002,20ARSJ0464,ALL,64350,99000,0,34650,6,1
AR.BPH-SJ003,20ARSJ0465,ALL,64350,99000,0,34650,5,1
AR.BPH-SJ004,20ARSJ0466,S,195000,300000,0,105000,2,1
AR.BPH-SJ004,20ARSJ0467,M,195000,300000,0,105000,1,1
AR.BPH-SJ004,20ARSJ0468,XL,195000,300000,0,105000,2,1
AR.CES-PJ001,20ARPJ0055,ALL,28925,44500,0,15575,0,0
AR.CES-PK001,20ARPK0845,ALL,28925,44500,0,15575,0,0
AR.CES-PL001,20ARPL0104,ALL,28925,44500,0,15575,0,0
AR.CHO-RG001,20ARRG0072,ALL,675000,900000,0,315000,1,1
AR.CHO-RG002,20ARRG0073,ALL,675000,900000,0,315000,1,1
AR.CHO-RG003,20ARRG0074,ALL,675000,900000,0,315000,0,0
AR.CHO-RG004,20ARRG0075,ALL,675000,900000,0,315000,0,0
AR.CHO-RG005,20ARRG0076,ALL,750000,1000000,0,350000,0,0
AR.CHO-RG006,20ARRG0077,ALL,120000,1600000,0,560000,0,0
AR.CHO-RG007,20ARRG0078,ALL,375000,500000,0,175000,0,0
AR.CHO-RG008,20ARRG0079,ALL,375000,500000,0,175000,0,0
AR.CHO-RG009,20ARRG0080,ALL,375000,500000,0,175000,0,0
AR.CHO-RG010,20ARRG0081,ALL,375000,500000,0,175000,1,1
AR.CHO-RG011,20ARRG0082,ALL,412500,550000,0,192500,0,0
AR.CHO-RL001,20ARRL0396,ALL,585000,900000,0,315000,1,1
AR.CHO-RL002,20ARRL0397,ALL,585000,900000,0,315000,1,1
AR.CHO-RL003,20ARRL0398,ALL,585000,900000,0,315000,1,1
AR.CHO-RL004,20ARRL0399,ALL,585000,900000,0,315000,0,0
AR.CHO-RL005,20ARRL0400,ALL,585000,900000,0,315000,1,1
AR.CHO-RL006,20ARRL0401,ALL,585000,900000,0,315000,1,1
AR.CHO-RL007,20ARRL0402,ALL,585000,900000,0,315000,2,1
AR.CHO-RL008,20ARRL0403,ALL,585000,900000,0,315000,0,0
AR.CHO-RL009,20ARRL0404,ALL,585000,900000,0,315000,2,1
AR.CHO-RL010,20ARRL0405,ALL,585000,900000,0,315000,1,1
AR.CHO-RL011,20ARRL0406,ALL,585000,900000,0,315000,0,0
AR.CHO-RL012,20ARRL0407,ALL,585000,900000,0,315000,0,0
AR.CHO-RL013,20ARRL0408,ALL,650000,1000000,0,350000,1,1
AR.CHO-RL014,20ARRL0409,ALL,650000,1000000,0,350000,2,1
AR.CHO-RL015,20ARRL0410,ALL,650000,1000000,0,350000,0,0
AR.CHO-RL016,20ARRL0411,ALL,120000,1600000,0,560000,2,1
AR.CLB-PK001,20ARPK0065,ALL,185250,285000,0,99750,0,0
AR.CLB-PK002,20ARPK0066,ALL,185250,285000,0,99750,0,0
AR.CLB-PK003,20ARPK0067,ALL,191750,295000,0,103250,0,0
AR.CLB-PK004,20ARPK0068,ALL,191750,295000,0,103250,0,0
AR.CLB-PK005,20ARPK0069,ALL,191750,295000,0,103250,0,0
AR.CLB-PK006,20ARPK0070,ALL,185250,285000,0,99750,0,0
AR.CLB-PK007,20ARPK0071,ALL,185250,285000,0,99750,0,0
AR.CLB-PK008,20ARPK0072,ALL,185250,285000,0,99750,0,0
AR.CLB-PK009,20ARPK0073,ALL,185250,285000,0,99750,0,0
AR.CLB-PK010,20ARPK0074,ALL,185250,285000,0,99750,0,0
AR.CLB-PK011,20ARPK0075,ALL,191750,295000,0,103250,0,0
AR.CLB-QB001,20ARQB0444,ALL,191750,295000,0,103250,0,0
AR.CLB-QB002,20ARQB0445,ALL,191750,295000,0,103250,0,0
AR.CLB-QB003,20ARQB0446,ALL,191750,295000,0,103250,0,0
AR.CLB-QB004,20ARQB0447,ALL,191750,295000,0,103250,0,0
AR.CLB-QB005,20ARQB0448,ALL,191750,295000,0,103250,0,0
AR.CLB-QB006,20ARQB0449,ALL,191750,295000,0,103250,0,0
AR.CLB-QB007,20ARQB0450,ALL,191750,295000,0,103250,0,0
AR.CLB-QB008,20ARQB0451,ALL,191750,295000,0,103250,0,0
AR.CLB-QB009,20ARQB0452,ALL,191750,295000,0,103250,0,0
AR.CLB-QB010,20ARQB0453,ALL,191750,295000,0,103250,0,0
AR.CLB-QB011,20ARQB0454,ALL,191750,295000,0,103250,0,0
AR.CLB-QB012,20ARQB0455,ALL,191750,295000,0,103250,0,0
AR.CLB-QB013,20ARQB0456,ALL,191750,295000,0,103250,0,0
AR.CLB-QB014,20ARQB0457,ALL,191750,295000,0,103250,0,0
AR.CLB-QB015,20ARQB0458,ALL,191750,295000,0,103250,0,0
AR.CLB-QB016,20ARQB0459,ALL,191750,295000,0,103250,0,0
AR.CLB-QB017,20ARQB0460,ALL,191750,295000,0,103250,0,0
AR.CLB-QB018,20ARQB0461,ALL,191750,295000,0,103250,0,0
AR.CLB-QB019,20ARQB0462,ALL,191750,295000,0,103250,0,0
AR.CLB-QB020,20ARQB0463,ALL,191750,295000,0,103250,0,0
AR.CLB-QB021,20ARQB0464,ALL,191750,295000,0,103250,0,0
AR.CLB-QE001,20ARQE0169,ALL,191750,295000,0,103250,0,0
AR.CLB-QE002,20ARQE0170,ALL,191750,295000,0,103250,0,0
AR.CLB-QE003,20ARQE0171,ALL,191750,295000,0,103250,0,0
AR.CLB-QE004,20ARQE0172,ALL,191750,295000,0,103250,0,0
AR.CLB-QE005,20ARQE0173,ALL,191750,295000,0,103250,0,0
AR.CLB-QE006,20ARQE0174,ALL,191750,295000,0,103250,0,0
AR.CLB-QE007,20ARQE0175,ALL,191750,295000,0,103250,0,0
AR.CLB-QE008,20ARQE0176,ALL,191750,295000,0,103250,0,0
AR.CLB-QE009,20ARQE0177,ALL,191750,295000,0,103250,0,0
AR.CLB-QE010,20ARQE0178,ALL,191750,295000,0,103250,0,0
AR.CLB-QE011,20ARQE0179,ALL,191750,295000,0,103250,1,1
AR.CLB-QE012,20ARQE0180,ALL,211250,325000,0,113750,0,0
AR.CLB-QE013,20ARQE0181,ALL,211250,325000,0,113750,0,0
AR.CLB-QE014,20ARQE0182,ALL,191750,295000,0,103250,0,0
AR.CLB-QE015,20ARQE0183,ALL,191750,295000,0,103250,0,0
AR.CLB-QE016,20ARQE0184,ALL,191750,295000,0,103250,0,0
AR.CLB-QI001,20ARQI0402,ALL,185250,285000,0,99750,0,0
AR.CLB-QI002,20ARQI0403,ALL,185250,285000,0,99750,0,0
AR.CLB-QI003,20ARQI0404,ALL,185250,285000,0,99750,0,0
AR.CLB-QI004,20ARQI0405,ALL,185250,285000,0,99750,0,0
AR.CLB-QI005,20ARQI0406,ALL,185250,285000,0,99750,0,0
AR.CLB-QI006,20ARQI0407,ALL,185250,285000,0,99750,0,0
AR.CLB-QI007,20ARQI0408,ALL,191750,295000,0,103250,0,0
AR.CLB-QI008,20ARQI0409,ALL,185250,285000,0,99750,0,0
AR.CLB-QI009,20ARQI0410,ALL,185250,285000,0,99750,0,0
AR.CLB-QI010,20ARQI0411,ALL,185250,285000,0,99750,0,0
AR.CLB-QI011,20ARQI0412,ALL,185250,285000,0,99750,0,0
AR.CLB-QI012,20ARQI0413,ALL,211250,325000,0,113750,0,0
AR.CLB-QI013,20ARQI0414,ALL,211250,325000,0,113750,0,0
AR.CLB-QI014,20ARQI0415,ALL,211250,325000,0,113750,0,0
AR.CLB-QI015,20ARQI0416,ALL,191750,295000,0,103250,0,0
AR.CLB-QI016,20ARQI0417,ALL,211250,325000,0,113750,0,0
AR.CLB-QI017,20ARQI0418,ALL,191750,295000,0,103250,0,0
AR.CLB-QI018,20ARQI0419,ALL,191750,295000,0,103250,0,0
AR.CLB-QI019,20ARQI0420,ALL,191750,295000,0,103250,0,0
AR.CLB-RC001,20ARRC0195,ALL,185250,285000,0,99750,0,0
AR.CLB-RC002,20ARRC0196,ALL,191750,295000,0,103250,0,0
AR.CLB-RC003,20ARRC0197,ALL,191750,295000,0,103250,0,0
AR.CLB-RC004,20ARRC0198,ALL,191750,295000,0,103250,0,0
AR.CLB-RC005,20ARRC0199,ALL,191750,295000,0,103250,0,0
AR.CLB-RC006,20ARRC0200,ALL,191750,295000,0,103250,3,1
AR.CLB-RC007,20ARRC0201,ALL,191750,295000,0,103250,0,0
AR.CLB-RE001,20ARRE1088,ALL,185250,285000,0,99750,0,0
AR.CLB-RE002,20ARRE1089,ALL,185250,285000,0,99750,1,1
AR.CLB-RE003,20ARRE1090,ALL,185250,285000,0,99750,0,0
AR.CLB-RE004,20ARRE1091,ALL,185250,285000,0,99750,0,0
AR.CLB-RE005,20ARRE1092,ALL,191750,295000,0,103250,2,1
AR.CLB-RE006,20ARRE1093,ALL,191750,295000,0,103250,0,0
AR.CLB-RE007,20ARRE1094,ALL,191750,295000,0,103250,0,0
AR.CLB-RE008,20ARRE1095,ALL,191750,295000,0,103250,0,0
AR.CLB-RE009,20ARRE1096,ALL,185250,285000,0,99750,3,1
AR.CLB-RE010,20ARRE1097,ALL,185250,285000,0,99750,0,0
AR.CLB-RE011,20ARRE1098,ALL,185250,285000,0,99750,1,1
AR.CLB-RI001,20ARRI0159,ALL,191750,295000,0,103250,0,0
AR.CLB-RI002,20ARRI0160,ALL,191750,295000,0,103250,0,0
AR.CLB-RI003,20ARRI0161,ALL,191750,295000,0,103250,0,0
AR.CLB-RI004,20ARRI0162,ALL,191750,295000,0,103250,1,1
AR.CLB-RI005,20ARRI0163,ALL,191750,295000,0,103250,0,0
AR.CLB-RI006,20ARRI0164,ALL,191750,295000,0,103250,0,0
AR.CLB-SB001,20ARSB0172,ALL,185250,285000,0,99750,2,1
AR.CLB-SB002,20ARSB0173,ALL,185250,285000,0,99750,0,0
AR.CLB-SB003,20ARSB0174,ALL,185250,285000,0,99750,0,0
AR.CLB-SB004,20ARSB0175,ALL,185250,285000,0,99750,0,0
AR.CLB-SE001,20ARSE0697,ALL,185250,285000,0,99750,0,0
AR.CLB-SE002,20ARSE0698,ALL,185250,285000,0,99750,0,0
AR.CLB-SE003,20ARSE0699,ALL,185250,285000,0,99750,0,0
AR.CLB-SE004,20ARSE0700,ALL,185250,285000,0,99750,1,1
AR.CLB-SE005,20ARSE0701,ALL,185250,285000,0,99750,2,1
AR.CLB-SE006,20ARSE0702,ALL,185250,285000,0,99750,0,0
AR.CLB-SE007,20ARSE0703,ALL,185250,285000,0,99750,0,0
AR.CLB-SE008,20ARSE0704,ALL,185250,285000,0,99750,2,1
AR.CLB-SH001,20ARSH0673,ALL,191750,295000,0,103250,3,1
AR.CLB-SH002,20ARSH0674,ALL,191750,295000,0,103250,2,1
AR.CLB-SH003,20ARSH0675,ALL,191750,295000,0,103250,2,1
AR.CLB-SH004,20ARSH0676,ALL,185250,285000,0,99750,3,1
AR.CLB-SH005,20ARSH0677,ALL,185250,285000,0,99750,2,1
AR.CLB-SH006,20ARSH0678,ALL,185250,285000,0,99750,3,1
AR.CLK-RC001,20ARRC0001,ALL,84500,130000,0,45500,0,0
AR.CLK-RC002,20ARRC0002,ALL,78000,120000,0,42000,0,0
AR.CLK-RC003,20ARRC0003,ALL,78000,120000,0,42000,0,0
AR.CLK-RC004,20ARRC0004,ALL,78000,120000,0,42000,0,0
AR.CLK-RC005,20ARRC0005,ALL,78000,120000,0,42000,0,0
AR.CLK-RC006,20ARRC0006,ALL,78000,120000,0,42000,0,0
AR.CLK-RC007,20ARRC0007,ALL,84500,130000,0,45500,0,0
AR.CLK-RC008,20ARRC0008,ALL,84500,130000,0,45500,0,0
AR.CLK-RC009,20ARRC0009,ALL,84500,130000,0,45500,0,0
AR.CLK-RC010,20ARRC0010,ALL,84500,130000,0,45500,0,0
AR.CLK-RC011,20ARRC0011,ALL,84500,130000,0,45500,12,1
AR.CLK-RC012,20ARRC0012,ALL,78000,120000,0,42000,0,0
AR.CLK-RE001,20ARRE0768,ALL,84500,130000,0,45500,0,0
AR.CLK-RE002,20ARRE0769,ALL,84500,130000,0,45500,0,0
AR.CLK-RE003,20ARRE0770,ALL,52000,80000,0,28000,4,1
AR.CLK-RE004,20ARRE0771,ALL,52000,80000,0,28000,5,1
AR.CLK-RE005,20ARRE0772,ALL,52000,80000,0,28000,3,1
AR.CLK-RE006,20ARRE0773,ALL,110500,170000,0,59500,0,0
AR.CLK-RE007,20ARRE0774,ALL,110500,170000,0,59500,0,0
AR.CLK-RE008,20ARRE0917,ALL,84500,130000,0,45500,0,0
AR.CLK-RE009,20ARRE0918,ALL,84500,130000,0,45500,0,0
AR.CLK-RE010,20ARRE0919,ALL,84500,130000,0,45500,0,0
AR.CLK-RE011,20ARRE0920,ALL,84500,130000,0,45500,0,0
AR.CLK-RE012,20ARRE0921,ALL,84500,130000,0,45500,0,0
AR.CLK-RE013,20ARRE0922,ALL,91000,140000,0,49000,0,0
AR.CLK-RH001,20ARRH0736,ALL,91000,140000,0,49000,0,0
AR.CLK-RH002,20ARRH0737,ALL,91000,140000,0,49000,0,0
AR.CLK-RH003,20ARRH0738,ALL,84500,130000,0,45500,0,0
AR.CLK-RH004,20ARRH0739,ALL,84500,130000,0,45500,0,0
AR.CLK-RH005,20ARRH0740,ALL,84500,130000,0,45500,0,0
AR.CLK-RH006,20ARRH0741,ALL,84500,130000,0,45500,0,0
AR.CLK-RK001,20ARRK0243,ALL,84500,130000,0,45500,0,0
AR.CLK-RK002,20ARRK0244,ALL,91000,140000,0,49000,0,0
AR.CLK-RK003,20ARRK0245,ALL,123500,190000,0,66500,0,0
AR.CLK-RK004,20ARRK0246,ALL,97500,150000,0,52500,0,0
AR.CLK-RK005,20ARRK0247,ALL,156000,240000,0,84000,0,0
AR.CLK-RK006,20ARRK0248,ALL,84500,130000,0,45500,0,0
AR.CLK-SA001,20ARSA0050,ALL,91000,140000,0,49000,0,0
AR.CLK-SA002,20ARSA0051,ALL,84500,130000,0,45500,0,0
AR.CLK-SA003,20ARSA0052,ALL,91000,140000,0,49000,0,0
AR.CLK-SA004,20ARSA0053,ALL,91000,140000,0,49000,0,0
AR.CLK-SA005,20ARSA0054,ALL,91000,140000,0,49000,0,0
AR.CLK-SA006,20ARSA0055,ALL,110500,170000,0,59500,7,1
AR.CLK-SF001,20ARSF0167,ALL,91000,140000,0,49000,0,0
AR.CLK-SF002,20ARSF0168,ALL,91000,140000,0,49000,0,0
AR.CLK-SF003,20ARSF0169,ALL,91000,140000,0,49000,1,1
AR.CLK-SF004,20ARSF0170,ALL,87750,135000,0,47250,1,1
AR.CLK-SF005,20ARSF0171,ALL,84500,130000,0,45500,2,1
AR.CLK-SF006,20ARSF0172,ALL,84500,130000,0,45500,1,1
AR.CLK-SF007,20ARSF0173,ALL,182000,280000,0,98000,4,1
AR.COL-QI001,20ARQI0457,ALL,97500,150000,0,52500,0,0
AR.CPS-PL001,20ARPL0086,ALL,74750,115000,0,40250,0,0
AR.CPS-PL002,20ARPL0087,ALL,74750,115000,0,40250,0,0
AR.CPS-PL003,20ARPL0088,ALL,74750,115000,0,40250,0,0
AR.CPS-PL004,20ARPL0089,ALL,74750,115000,0,40250,0,0
AR.CPS-PL005,20ARPL0090,ALL,74750,115000,0,40250,0,0
AR.CPS-PL006,20ARPL0091,ALL,120250,185000,0,64750,0,0
AR.CPS-PL007,20ARPL0092,ALL,107250,165000,0,57750,0,0
AR.CPS-PL008,20ARPL0093,ALL,107250,165000,0,57750,0,0
AR.CPS-PL009,20ARPL0094,ALL,120250,185000,0,64750,0,0
AR.CPS-PL010,20ARPL0095,ALL,113750,175000,0,61250,0,0
AR.CPS-PL011,20ARPL0096,ALL,120250,185000,0,64750,0,0
AR.CPS-PL012,20ARPL0097,ALL,120250,185000,0,64750,0,0
AR.CPS-PL013,20ARPL0098,ALL,107250,165000,0,57750,0,0
AR.CPS-PL014,20ARPL0099,ALL,107250,165000,0,57750,0,0
AR.CPS-QA001,20ARQA0102,ALL,107250,165000,0,57750,0,0
AR.CPS-QC001,20ARQC0497,ALL,107250,165000,0,57750,0,0
AR.CPS-QD001,20ARQD0001,ALL,149500,230000,0,80500,0,0
AR.CPS-QE001,20ARQE0187,ALL,120250,185000,0,64750,0,0
AR.CPS-QE002,20ARQE0188,ALL,120250,185000,0,64750,0,0
AR.CPS-QE003,20ARQE0189,ALL,130000,200000,0,70000,0,0
AR.CPS-QE004,20ARQE0190,ALL,130000,200000,0,70000,0,0
AR.CPS-QE005,20ARQE0191,ALL,130000,200000,0,70000,0,0
AR.CPS-QE006,20ARQE0192,ALL,120250,185000,0,64750,0,0
AR.CPS-QE007,20ARQE0193,ALL,113750,175000,0,61250,0,0
AR.CPS-QE008,20ARQE0194,ALL,113750,175000,0,61250,0,0
AR.CPS-QE009,20ARQE0195,ALL,113750,175000,0,61250,0,0
AR.CPS-QE010,20ARQE0196,ALL,113750,175000,0,61250,0,0
AR.CPS-QE011,20ARQE0197,ALL,113750,175000,0,61250,0,0
AR.CPS-QE012,20ARQE0198,ALL,120250,185000,0,64750,0,0
AR.CPS-QE013,20ARQE0199,ALL,120250,185000,0,64750,0,0
AR.CPS-QL001,20ARQL0194,ALL,123500,190000,0,66500,0,0
AR.CPS-QL002,20ARQL0195,ALL,123500,190000,0,66500,0,0
AR.CPS-QL003,20ARQL0196,ALL,162500,250000,0,87500,0,0
AR.CPS-QL004,20ARQL0197,ALL,162500,250000,0,87500,0,0
AR.CPS-QL005,20ARQL0198,ALL,130000,200000,0,70000,0,0
AR.CPS-QL006,20ARQL0199,ALL,146250,225000,0,78750,0,0
AR.CPS-QL007,20ARQL0200,ALL,130000,200000,0,70000,0,0
AR.CPS-QL008,20ARQL0201,ALL,130000,200000,0,70000,0,0
AR.CPS-QL009,20ARQL0202,ALL,130000,200000,0,70000,0,0
AR.CPS-RF001,20ARRF0005,ALL,146250,225000,0,78750,0,0
AR.CPS-RF002,20ARRF0006,ALL,146250,225000,0,78750,0,0
AR.CPS-RF003,20ARRF0007,ALL,120250,185000,0,64750,0,0
AR.CPS-RF004,20ARRF0008,ALL,120250,185000,0,64750,0,0
AR.CPS-RF005,20ARRF0009,ALL,120250,185000,0,64750,0,0
AR.CPS-RF006,20ARRF0010,ALL,120250,185000,0,64750,0,0
AR.CPS-RF007,20ARRF0011,ALL,120250,185000,0,64750,0,0
AR.CPS-RF008,20ARRF0012,ALL,120250,185000,0,64750,0,0
AR.CPS-RF009,20ARRF0013,ALL,120250,185000,0,64750,0,0
AR.CPS-RI001,20ARRI0141,ALL,130000,200000,0,70000,0,0
AR.CPS-RI002,20ARRI0142,ALL,130000,200000,0,70000,0,0
AR.CPS-RI003,20ARRI0143,ALL,130000,200000,0,70000,0,0
AR.CPS-RI004,20ARRI0144,ALL,130000,200000,0,70000,0,0
AR.CPS-RI005,20ARRI0145,ALL,130000,200000,0,70000,0,0
AR.CPS-RL001,20ARRL0059,ALL,130000,200000,0,70000,0,0
AR.CPS-RL002,20ARRL0060,ALL,130000,200000,0,70000,0,0
AR.CPS-RL003,20ARRL0061,ALL,130000,200000,0,70000,0,0
AR.CPS-RL004,20ARRL0062,ALL,130000,200000,0,70000,0,0
AR.CPS-SC001,20ARSC0001,ALL,130000,200000,0,70000,0,0
AR.CPS-SC002,20ARSC0002,ALL,130000,200000,0,70000,4,1
AR.CPS-SC003,20ARSC0003,ALL,130000,200000,0,70000,0,0
AR.CPS-SC004,20ARSC0004,ALL,130000,200000,0,70000,0,0
AR.CPS-SC005,20ARSC0005,ALL,130000,200000,0,70000,0,0
AR.CPS-SC006,20ARSC0006,ALL,130000,200000,0,70000,0,0
AR.CPS-SC007,20ARSC0007,ALL,130000,200000,0,70000,0,0
AR.CPS-SC008,20ARSC0008,ALL,130000,200000,0,70000,0,0
AR.CPS-SC009,20ARSC0009,ALL,130000,200000,0,70000,0,0
AR.CPS-SC010,20ARSC0010,ALL,130000,200000,0,70000,0,0
AR.CPS-SH001,20ARSH0001,ALL,130000,200000,0,70000,4,1
AR.CPS-SH002,20ARSH0002,ALL,130000,200000,0,70000,4,1
AR.CPS-SH003,20ARSH0003,ALL,130000,200000,0,70000,4,1
AR.CPS-SH004,20ARSH0004,ALL,130000,200000,0,70000,3,1
AR.CPS-SH005,20ARSH0005,ALL,130000,200000,0,70000,3,1
AR.CPS-SH006,20ARSH0006,ALL,130000,200000,0,70000,4,1
AR.CPS-SH007,20ARSH0007,ALL,130000,200000,0,70000,0,0
AR.CPS-SH008,20ARSH0008,ALL,130000,200000,0,70000,0,0
AR.CPS-SH009,20ARSH0009,ALL,130000,200000,0,70000,0,0
AR.CPS-SH010,20ARSH0010,ALL,130000,200000,0,70000,1,1
AR.CPS-SH011,20ARSH0011,ALL,130000,200000,0,70000,1,1
AR.CPS-SH012,20ARSH0012,ALL,130000,200000,0,70000,3,1
AR.CPS-SH013,20ARSH0013,ALL,130000,200000,0,70000,4,1
AR.CPS-SH014,20ARSH0014,ALL,130000,200000,0,70000,4,1
AR.CPS-SH015,20ARSH0015,ALL,130000,200000,0,70000,0,0
