noTrans,ArticleCode,Barcode,sizes,qty,basePrice,salePrice,DiscountType,discountPersen,discountRupiah,DiscExpenses,consignment,consignmentRp,subTotal,payment
01SCS19E240276,BSC.AR-SE0007,00ARSE0081,S,1,44500,159000,0,0,0,0,0,31800,159000,127200
01SCS19E240277,AR.CPT-QL011,20ARQL0167,M,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E240277,AR.HLW-SE001,20ARSE0526,ALL,1,71500,110000,2,0,22000,1,0,22000,88000,66000
01SCS19E240277,AR.PUB-SD031,20ARSD0215,32,1,211250,325000,2,0,65000,1,0,65000,260000,195000
01SCS19E240277,AR.STY-SE009,20ARSE0127,ALL,1,55250,85000,2,0,17000,1,0,17000,68000,51000
01SCS19E240278,AR.MKV-RJ028,20ARRJ0227,32,1,214500,330000,0,0,0,0,0,115500,330000,214500
01SCS19E240279,AR.BPH-RH010,20ARRH0363,M,1,214500,330000,2,0,165000,1,0,41250,165000,123750
01SCS19E240279,AR.PUB-SB029,20ARSB0449,M,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E240280,ESH.AR-SD0021,00ARSD0166,L,1,125000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E240281,AR.ASH-RK003,20ARRK0512,M,1,195000,300000,2,0,90000,1,0,52500,210000,157500
01SCS19E240282,AR.MKV-SA006,20ARSA0196,30,1,243750,375000,0,0,0,0,0,131250,375000,243750
01SCS19E240283,ESH.AR-SE0004,00ARSE0014,M,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240284,AR.MPR-SE031,20ARSE0295,S,1,230750,355000,2,0,71000,1,0,71000,284000,213000
01SCS19E240285,BSC.AR-SD0004,00ARSD0014,M,1,44000,159000,0,0,0,0,0,31800,159000,127200
01SCS19E240286,AR.TUC-RI007,20ARRI0353,XL,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E240287,AR.PCT-SE017,20ARSE0682,M,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E240288,AR.MPR-SE030,20ARSE0292,M,1,230750,355000,2,0,71000,1,0,71000,284000,213000
01SCS19E240289,ESH.AR-SC0028,00ARSC0265,S,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240289,ESH.AR-SD0032,00ARSD0303,S,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240290,AR.TUC-SE009,20ARSE0398,L,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E240291,AR.MKV-RL001,20ARRL0237,L,1,204750,315000,0,0,0,0,0,110250,315000,204750
01SCS19E240292,ESH.AR-SC0009,00ARSC0077,M,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240293,BSC.AR-RH0025,00ARRH0161,L,1,115000,350000,0,0,0,0,0,70000,350000,280000
01SCS19E240294,AR.YD-SC001,20ARSC0018,M,1,195000,300000,2,0,90000,1,0,52500,210000,157500
01SCS19E240294,ESH.AR-RH0004,00ARRH0037,S,1,94500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E240295,AR.PCT-SE017,20ARSE0682,M,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E240296,AR.SMD-SD006,20ARSD0297,M,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E240297,AR.TUC-SE011,20ARSE0405,L,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E240297,AR.TUC-SE020,20ARSE0640,M,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E240297,AR.YD-SB005,20ARSB0508,S,1,195000,300000,2,0,90000,1,0,52500,210000,157500
01SCS19E240297,ESH.AR-SE0027,00ARSE0256,M,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250001,BSC.AR-RH0020,00ARRH0116,M,1,52000,155000,0,0,0,0,0,31000,155000,124000
01SCS19E250002,AR.TUC-RK009,20ARRK0105,ALL,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E250003,AR.ESB-RH004,20ARRH0193,ALL,1,91000,140000,2,0,70000,1,0,17500,70000,52500
01SCS19E250003,AR.MPR-SE031,20ARSE0296,M,1,230750,355000,2,0,71000,1,0,71000,284000,213000
01SCS19E250004,AR.HLW-SC004,20ARSC0128,L,1,195000,300000,2,0,90000,1,0,52500,210000,157500
01SCS19E250005,AR.PUB-SE028,20ARSE0107,S,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E250006,AR.FHL-SE002,20ARSE0377,ALL,1,78000,120000,2,0,24000,1,0,24000,96000,72000
01SCS19E250007,AR.MPR-SE015,20ARSE0193,S,1,256750,395000,2,0,79000,1,0,79000,316000,237000
01SCS19E250008,AR.ESB-SC011,20ARSC0435,ALL,1,123500,190000,2,0,57000,1,0,33250,133000,99750
01SCS19E250008,ESH.AR-SE0004,00ARSE0015,L,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250009,BSC.AR-RL0020,00ARRL0117,S,1,125000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E250010,AR.PUB-SE008,20ARSE0030,M,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E250011,AR.FHL-RJ003,20ARRJ0424,S,1,91000,140000,2,0,28000,1,0,28000,112000,84000
01SCS19E250011,AR.FHL-SC004,20ARSC0339,M,1,91000,140000,2,0,28000,1,0,28000,112000,84000
01SCS19E250011,AR.MKV-SE004,20ARSE0485,30,1,214500,330000,0,0,0,0,0,115500,330000,214500
01SCS19E250011,AR.MKV-SE017,20ARSE0601,L,1,97500,150000,0,0,0,0,0,52500,150000,97500
01SCS19E250011,AR.TUC-SD015,20ARSD0478,M,1,145000,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E250011,BSC.AR-SC0003,00ARSC0025,NON,1,73000,220000,0,0,0,0,0,44000,220000,176000
01SCS19E250011,ESH.AR-RD0007,00ARRD0054,NON,1,80500,115000,0,0,0,0,0,23000,115000,92000
01SCS19E250011,ESH.AR-RH0020,00ARRH0108,M,1,94500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250011,ESH.AR-RJ0019,00ARRJ0206,NON,1,40000,115000,0,0,0,0,0,23000,115000,92000
01SCS19E250012,BSC.AR-SD0046,00ARSD0243,S,1,44500,159000,0,0,0,0,0,31800,159000,127200
01SCS19E250013,AR.STY-SE009,20ARSE0127,ALL,1,55250,85000,2,0,17000,1,0,17000,68000,51000
01SCS19E250014,AR.MKV-RG003,20ARRG0089,ALL,1,78000,120000,0,0,0,0,0,42000,120000,78000
01SCS19E250015,DKS.AR-SE0009,00ARSE0161,30,1,417272,696000,0,0,0,0,0,104400,696000,591600
01SCS19E250016,ESH.AR-SD0021,00ARSD0165,M,1,125000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E250017,BE.RAK-SB010,00BESB0047,M,1,201500,310000,2,0,62000,1,0,62000,248000,186000
01SCS19E250018,BSC.AR-SD0053,00ARSD0284,M,1,44000,159000,0,0,0,0,0,31800,159000,127200
01SCS19E250019,BSC.AR-SB0006,00ARSB0070,S,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250020,BSC.AR-SA0007,00ARSA0031,M,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250020,BSC.AR-SD0036,00ARSD0199,S,1,44500,159000,0,0,0,0,0,31800,159000,127200
01SCS19E250021,BSC.AR-SD0052,00ARSD0280,M,1,44500,159000,0,0,0,0,0,31800,159000,127200
01SCS19E250021,ESH.AR-SE0029,00ARSE0263,S,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250022,BSC.AR-SD0022,00ARSD0128,S,1,44000,159000,0,0,0,0,0,31800,159000,127200
01SCS19E250022,BSC.AR-SE0027,00ARSE0275,S,1,52000,155000,0,0,0,0,0,31000,155000,124000
01SCS19E250022,ESH.AR-SE0036,00ARSE0325,M,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250023,AR.TUC-SE019,20ARSE0636,M,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E250024,AR.MKV-SD005,20ARSD0236,L,1,172250,265000,0,0,0,0,0,92750,265000,172250
01SCS19E250025,ESH.AR-SC0014,00ARSC0109,M,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250026,BSC.AR-SB0006,00ARSB0070,S,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250026,BSC.AR-SB0014,00ARSB0110,S,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250027,AR.ESB-SB003,20ARSB0102,L,1,100750,155000,2,0,31000,1,0,31000,124000,93000
01SCS19E250028,BSC.AR-SA0007,00ARSA0031,M,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250028,BSC.AR-SD0043,00ARSD0232,M,1,44500,159000,0,0,0,0,0,31800,159000,127200
01SCS19E250029,AR.BPH-RB021,20ARRB0524,S,1,214500,330000,2,0,165000,1,0,41250,165000,123750
01SCS19E250029,AR.CPT-SE002,20ARSE0356,S,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E250030,BSC.AR-SD0057,00ARSD0293,NON,1,45000,140000,0,0,0,0,0,28000,140000,112000
01SCS19E250030,BSC.AR-SE0036,00ARSE0341,28,1,125000,365000,0,0,0,0,0,73000,365000,292000
01SCS19E250031,AR.PUB-QE031,20ARQE0217,36,1,211250,325000,2,0,65000,1,0,65000,260000,195000
01SCS19E250031,AR.PUB-SD031,20ARSD0217,36,1,211250,325000,2,0,65000,1,0,65000,260000,195000
01SCS19E250032,AR.PUB-SE028,20ARSE0107,S,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E250033,AR.VLD-SB001,20ARSB0041,M,1,91000,140000,2,0,42000,1,0,24500,98000,73500
01SCS19E250033,BSC.AR-SD0043,00ARSD0232,M,1,44500,159000,0,0,0,0,0,31800,159000,127200
01SCS19E250034,AR.MKV-SC005,20ARSC0084,L,1,253500,390000,0,0,0,0,0,136500,390000,253500
01SCS19E250034,AR.PCT-SE010,20ARSE0668,M,1,211250,325000,2,0,65000,1,0,65000,260000,195000
01SCS19E250034,AR.PUB-RJ008,20ARRJ0028,ALL,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E250034,AR.PUB-SB037,20ARSB0468,ALL,1,81250,125000,2,0,25000,1,0,25000,100000,75000
01SCS19E250034,ESH.AR-RH0006,00ARRH0058,NON,1,45000,150000,0,0,0,0,0,30000,150000,120000
01SCS19E250035,BSC.AR-SA0002,00ARSA0005,S,1,120000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E250036,AR.CPT-SD009,20ARSD0447,L,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E250037,AR.TUC-RL019,20ARRL0343,ALL,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E250038,BSC.AR-SB0017,00ARSB0136,S,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250038,ESH.AR-SD0001,00ARSD0029,S,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250039,ESH.AR-SE0027,00ARSE0256,M,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250040,AR.TUC-RL012,20ARRL0336,ALL,1,81250,125000,2,0,25000,1,0,25000,100000,75000
01SCS19E250040,ESH.AR-SA0005,00ARSA0067,S,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250040,ESH.AR-SE0036,00ARSE0325,M,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250041,BSC.AR-RL0026,00ARRL0171,M,1,94500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250042,AR.SMD-RI006,20ARRI0328,L,1,87750,135000,2,0,40500,1,0,23625,94500,70875
01SCS19E250042,BE.RAK-SC010,00BESC0024,M,1,91000,140000,2,0,28000,1,0,28000,112000,84000
01SCS19E250043,ESH.AR-SC0034,00ARSC0293,M,1,125000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E250044,AR.TUC-SE013,20ARSE0411,S,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E250044,ESH.AR-SD0005,00ARSD0050,M,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250045,BSC.AR-RH0025,00ARRH0161,L,1,115000,350000,0,0,0,0,0,70000,350000,280000
01SCS19E250046,AR.MPR-SE005,20ARSE0154,M,1,97500,150000,2,0,45000,1,0,26250,105000,78750
01SCS19E250047,AR.REC-SD009,20ARSD0034,M,1,178750,275000,2,0,82500,1,0,48125,192500,144375
01SCS19E250048,BSC.AR-RH0020,00ARRH0116,M,1,52000,155000,0,0,0,0,0,31000,155000,124000
01SCS19E250049,ESH.AR-RH0017,00ARRH0097,L,1,94500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250049,ESH.AR-RJ0004,00ARRJ0024,M,1,43000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250050,BSC.AR-SD0043,00ARSD0232,M,1,44500,159000,0,0,0,0,0,31800,159000,127200
01SCS19E250051,AR.TUC-SE023,20ARSE0651,28,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E250052,BSC.AR-SC0007,00ARSC0043,M,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250053,BSC.AR-SC0009,00ARSC0052,S,1,125000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E250054,BSC.AR-SC0046,00ARSC0298,NON,1,45000,150000,0,0,0,0,0,30000,150000,120000
01SCS19E250054,BSC.AR-SE0031,00ARSE0293,L,1,52000,155000,0,0,0,0,0,31000,155000,124000
01SCS19E250055,BSC.AR-SD0038,00ARSD0209,L,1,125000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E250055,ESH.AR-SE0037,00ARSE0329,M,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250056,THR.AR-RK0001,00ARRK0159,L,1,332000,415000,0,0,0,0,0,62250,415000,352750
01SCS19E250057,BSC.AR-SA0007,00ARSA0031,M,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250058,AR.CPT-SC012,20ARSC0482,XL,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E250058,BSC.AR-SD0053,00ARSD0285,L,1,44000,159000,0,0,0,0,0,31800,159000,127200
01SCS19E250058,ESH.AR-SC0014,00ARSC0111,XL,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250059,ESH.AR-RJ0002,00ARRJ0015,S,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250059,ESH.AR-SA0004,00ARSA0056,M,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250060,BSC.AR-SE0008,00ARSE0085,S,1,44000,159000,0,0,0,0,0,31800,159000,127200
01SCS19E250060,ESH.AR-SE0011,00ARSE0041,S,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250061,AR.PUB-SA004,20ARSA0236,M,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E250061,BE.RAK-RX615,00BERX2618,M,1,110500,170000,2,0,34000,1,0,34000,136000,102000
01SCS19E250062,AR.PCT-SE014,20ARSE0676,M,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E250062,AR.PUB-SE008,20ARSE0030,M,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E250063,ESH.AR-SD0040,00ARSD0368,L,1,122500,350000,0,0,0,0,0,70000,350000,280000
01SCS19E250064,ESH.AR-SC0027,00ARSC0262,M,1,125000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E250065,AR.MPR-SE022,20ARSE0206,S,1,243750,375000,2,0,75000,1,0,75000,300000,225000
01SCS19E250066,BSC.AR-RH0003,00ARRH0015,L,1,94500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250067,BSC.AR-SE0031,00ARSE0291,S,1,52000,155000,0,0,0,0,0,31000,155000,124000
01SCS19E250068,ESH.AR-SC0017,00ARSC0142,L,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250069,ESH.AR-SC0010,00ARSC0081,M,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250070,AR.CPT-SD005,20ARSD0432,ALL,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E250070,AR.PUB-SE004,20ARSE0014,M,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E250071,AR.PUB-SE016,20ARSE0064,XL,1,159250,245000,2,0,49000,1,0,49000,196000,147000
01SCS19E250072,AR.MPR-SE019,20ARSE0203,ALL,1,97500,150000,2,0,45000,1,0,26250,105000,78750
01SCS19E250073,AR.CPT-SD009,20ARSD0446,M,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E250074,AR.MKV-SE024,20ARSE0619,28,1,136500,210000,0,0,0,0,0,73500,210000,136500
01SCS19E250075,BSC.AR-RJ0020,00ARRJ0116,M,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250075,BSC.AR-SD0004,00ARSD0014,M,1,44000,159000,0,0,0,0,0,31800,159000,127200
01SCS19E250076,AR.CPT-RE013,20ARRE0719,L,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E250076,AR.PCT-SE013,20ARSE0674,M,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E250077,BSC.AR-SE0031,00ARSE0291,S,1,52000,155000,0,0,0,0,0,31000,155000,124000
01SCS19E250078,BSC.AR-SD0022,00ARSD0129,M,1,44000,159000,0,0,0,0,0,31800,159000,127200
01SCS19E250079,AR.BPH-SD005,20ARSD0372,M,1,182000,280000,2,0,140000,1,0,35000,140000,105000
01SCS19E250079,AR.ESB-RI003,20ARRI0040,M,1,97500,150000,2,0,75000,1,0,18750,75000,56250
01SCS19E250080,AR.VRS-SC001,20ARSC0164,L,1,96850,149000,2,0,44700,1,0,26075,104300,78225
01SCS19E250081,ESH.AR-SB0010,00ARSB0040,M,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250082,AR.ESB-SE012,20ARSE0283,M,1,198250,305000,2,0,61000,1,0,61000,244000,183000
01SCS19E250083,AR.STY-RK007,20ARRK0529,ALL,1,61750,95000,2,0,19000,1,0,19000,76000,57000
01SCS19E250083,BSC.AR-SD0047,00ARSD0247,NON,1,68000,220000,0,0,0,0,0,44000,220000,176000
01SCS19E250084,BSC.AR-RJ0019,00ARRJ0112,M,1,94500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250084,BSC.AR-SE0002,00ARSE0061,S,1,44000,159000,0,0,0,0,0,31800,159000,127200
01SCS19E250085,AR.MPR-SE013,20ARSE0185,S,1,110500,170000,2,0,51000,1,0,29750,119000,89250
01SCS19E250086,AR.CPT-QL011,20ARQL0168,L,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E250086,AR.YD-RL003,20ARRL0019,ALL,1,91000,140000,2,0,70000,1,0,17500,70000,52500
01SCS19E250087,AR.PUB-SE021,20ARSE0080,M,1,159250,245000,2,0,49000,1,0,49000,196000,147000
01SCS19E250087,BSC.AR-RH0003,00ARRH0015,L,1,94500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250088,AR.GTW-SA002,20ARSA0301,L,1,107250,165000,2,0,49500,1,0,28875,115500,86625
01SCS19E250089,AR.CPT-SC007,20ARSC0266,L,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E250089,AR.MDG-SC003,20ARSC0158,M,1,94250,145000,2,0,43500,1,0,25375,101500,76125
01SCS19E250089,AR.PUB-SE012,20ARSE0047,L,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E250089,AR.TUC-SB002,20ARSB0028,M,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E250089,BSC.AR-SE0027,00ARSE0275,S,1,52000,155000,0,0,0,0,0,31000,155000,124000
01SCS19E250090,AR.PCT-SE011,20ARSE0670,M,1,211250,325000,2,0,65000,1,0,65000,260000,195000
01SCS19E250090,AR.PUB-SD016,20ARSD0130,M,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E250091,ESH.AR-RI0014,00ARRI0142,NON,1,98000,140000,0,0,0,0,0,28000,140000,112000
01SCS19E250092,AR.BPH-RB021,20ARSD0356,L,1,214500,330000,2,0,165000,1,0,41250,165000,123750
01SCS19E250092,AR.BPH-SD005,20ARSD0373,L,1,182000,280000,2,0,140000,1,0,35000,140000,105000
01SCS19E250092,AR.ESB-RB002,20ARRB0336,M,1,84500,130000,2,0,65000,1,0,16250,65000,48750
01SCS19E250093,BSC.AR-RH0018,00ARRH0080,L,1,120000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E250094,AR.MPR-SE005,20ARSE0155,L,1,97500,150000,2,0,45000,1,0,26250,105000,78750
01SCS19E250095,AR.TUC-SD011,20ARSD0462,M,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E250095,BSC.AR-SD0043,00ARSD0232,M,1,44500,159000,0,0,0,0,0,31800,159000,127200
01SCS19E250095,ESH.AR-SD0016,00ARSD0095,M,1,106400,350000,0,0,0,0,0,70000,350000,280000
01SCS19E250096,BSC.AR-SD0064,00ARSD0340,M,1,125000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E250097,AR.CPT-SE002,20ARSE0357,M,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E250098,ESH.AR-SE0001,00ARSE0001,S,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250098,ESH.AR-SE0004,00ARSE0013,S,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250099,BSC.AR-SD0039,00ARSD0211,S,1,125000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E250100,BE.RAK-SC017,00BESC0058,S,1,201500,310000,2,0,62000,1,0,62000,248000,186000
01SCS19E250101,ESH.AR-RJ0014,00ARRJ0181,L,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250101,ESH.AR-SE0011,00ARSE0042,M,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250102,ARN.AR-RK0001,00ARRK0220,L,1,43000,140000,0,0,0,0,0,42000,140000,98000
01SCS19E250102,ESH.AR-SE0029,00ARSE0265,L,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250103,AR.MPR-SE007,20ARSE0162,M,1,97500,150000,2,0,45000,1,0,26250,105000,78750
01SCS19E250104,AR.ESB-RE015,20ARRE0380,L,1,87750,135000,2,0,67500,1,0,16875,67500,50625
01SCS19E250105,AR.MPR-SE008,20ARSE0166,M,1,97500,150000,2,0,45000,1,0,26250,105000,78750
01SCS19E250106,ESH.AR-SB0005,00ARSB0015,S,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250106,ESH.AR-SD0005,00ARSD0050,M,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250107,BSC.AR-RJ0029,00ARRJ0168,M,1,120000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E250108,AR.CLB-SB001,20ARSB0172,ALL,1,185250,285000,2,0,57000,1,0,57000,228000,171000
01SCS19E250109,BSC.AR-SD0002,00ARSD0005,S,1,44000,159000,0,0,0,0,0,31800,159000,127200
01SCS19E250109,BSC.AR-SD0032,00ARSD0183,S,1,44500,159000,0,0,0,0,0,31800,159000,127200
01SCS19E250110,ESH.AR-SD0040,00ARSD0368,L,1,122500,350000,0,0,0,0,0,70000,350000,280000
01SCS19E250111,ESH.AR-RH0006,00ARRH0058,NON,1,45000,150000,0,0,0,0,0,30000,150000,120000
01SCS19E250112,BSC.AR-SD0064,00ARSD0339,S,1,125000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E250112,ESH.AR-SE0001,00ARSE0001,S,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250113,AR.ASH-RK003,20ARRK0512,M,1,195000,300000,2,0,90000,1,0,52500,210000,157500
01SCS19E250113,AR.MKV-SD012,20ARSD0422,30,1,204750,315000,2,0,157500,1,0,39375,157500,118125
01SCS19E250114,ESH.AR-SC0037,00ARSC0302,NON,1,40000,140000,0,0,0,0,0,28000,140000,112000
01SCS19E250115,ESH.AR-SB0028,00ARSB0173,L,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250116,ESH.AR-SC0008,00ARSC0069,M,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250117,BSC.AR-SE0033,00ARSE0318,34,1,125400,365000,0,0,0,0,0,73000,365000,292000
01SCS19E250118,BSC.AR-RI0006,00ARRI0020,L,1,43000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250118,BSC.AR-RI0018,00ARRI0069,XL,1,94500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250118,BSC.AR-SD0022,00ARSD0129,M,1,44000,159000,0,0,0,0,0,31800,159000,127200
01SCS19E250119,AR.CPT-RI004,20ARRI0053,M,1,94250,145000,2,0,29000,1,0,29000,116000,87000
01SCS19E250119,AR.RDC-RK010,20ARRK0494,L,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E250119,ESH.AR-SE0037,00ARSE0330,L,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250120,ESH.AR-SC0021,00ARSC0158,M,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250121,AR.TUC-SE023,20ARSE0653,32,1,204750,315000,2,0,63000,1,0,63000,252000,189000
01SCS19E250122,AR.MPR-SE035,20ARSE0311,ALL,1,136500,210000,2,0,42000,1,0,42000,168000,126000
01SCS19E250123,BSC.AR-SD0023,00ARSD0134,L,1,44000,159000,0,0,0,0,0,31800,159000,127200
01SCS19E250123,ESH.AR-SE0037,00ARSE0330,L,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250124,BSC.AR-SD0039,00ARSD0213,L,1,125000,315000,0,0,0,0,0,63000,315000,252000
01SCS19E250125,BSC.AR-SD0046,00ARSD0243,S,1,44500,159000,0,0,0,0,0,31800,159000,127200
01SCS19E250125,ESH.AR-SA0018,00ARSA0120,S,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250125,ESH.AR-SB0031,00ARSB0204,S,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250125,ESH.AR-SE0001,00ARSE0001,S,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250125,ESH.AR-SE0036,00ARSE0325,M,1,44500,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250126,AR.TRF-RJ013,20ARRJ0097,ALL,1,91000,140000,2,0,42000,1,0,24500,98000,73500
01SCS19E250127,AR.CLK-SA005,20ARSA0054,ALL,1,91000,140000,2,0,28000,1,0,28000,112000,84000
01SCS19E250128,ESH.AR-SE0033,00ARSE0303,S,1,52000,155000,0,0,0,0,0,31000,155000,124000
01SCS19E250129,BSC.AR-RH0020,00ARRH0116,M,1,52000,155000,0,0,0,0,0,31000,155000,124000
01SCS19E250130,AR.PUB-RL005,20ARRL0124,M,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E250130,AR.SMD-SD012,20ARSD0566,M,1,87750,135000,2,0,27000,1,0,27000,108000,81000
01SCS19E250130,AR.SMD-SD018,20ARSD0580,ALL,1,97500,150000,2,0,30000,1,0,30000,120000,90000
01SCS19E250131,BSC.AR-SA0021,00ARSA0108,XL,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250131,ESH.AR-SC0015,00ARSC0123,XL,1,44000,135000,0,0,0,0,0,27000,135000,108000
01SCS19E250132,AR.CPS-SC002,20ARSC0002,ALL,1,130000,200000,2,0,60000,1,0,35000,140000,105000
01SCS19E250133,BSC.AR-RL0018,00ARRL0112,XL,1,125000,315000,0,0,0,0,0,63000,315000,252000
